order_id,product_id,old_name,category,sub_category,base_price,price,quantity,amount,discount,profit,status,priority,user_id,region,city,state,order_date,ship_date,payment_mode
6323,7323,Notebook v1,Office Supplies,Notebook,4192.01,5155.38,10,51553.8,0.2,9633.7,Completed,Medium,14118.0,South,Chennai,Tamil Nadu,2025-08-29,2025-09-05,Credit Card
6324,7324,Mobile v1,Electronics,Mobile,4717.77,5430.02,3,16290.06,0.15,2136.75,Completed,Medium,11325.0,East,Bhubaneswar,Odisha,2025-05-09,2025-05-16,UPI
6325,7325,Mobile v1,Electronics,Mobile,3041.56,3861.84,6,23171.04,0.15,4921.68,Completed,Medium,10423.0,North,Jaipur,Rajasthan,2025-10-31,2025-11-01,UPI
6326,7326,Mobile v1,Electronics,Mobile,132.22,195.58,9,1760.22,0.05,570.24,Pending,Medium,11918.0,West,Pune,Maharashtra,2025-06-06,2025-06-13,Net Banking
6327,7327,Shoes v1,Clothing,Shoes,1634.49,2433.37,7,17033.59,0.05,5592.16,Completed,High,,West,Ahmedabad,Gujarat,2025-10-14,2025-10-17,Debit Card
6328,7328,Headphones v1,Electronics,Headphones,1474.52,1739.1,1,1739.1,0.15,264.58,Completed,Medium,11361.0,West,Ahmedabad,Gujarat,2025-05-05,2025-05-10,UPI
6329,7329,Desk v1,Furniture,Desk,4442.62,5139.0,9,46251.0,0.15,6267.42,Completed,Low,11701.0,South,Bengaluru,Karnataka,2026-03-20,2026-03-24,Net Banking
6330,7330,Shoes v1,Clothing,Shoes,777.87,1019.29,9,9173.61,0.05,2172.78,Completed,Medium,12989.0,North,Delhi,Delhi,2025-11-03,2025-11-09,UPI
6331,7331,Printer v1,Office Supplies,Printer,304.61,404.74,3,1214.22,0.15,300.39,Pending,Medium,11784.0,South,Chennai,Tamil Nadu,2026-01-31,2026-02-04,Debit Card
6332,7332,Sofa v1,Furniture,Sofa,1270.39,1759.99,8,14079.92,0.1,3916.8,Completed,Low,11838.0,East,Bhubaneswar,Odisha,2025-09-23,2025-09-25,Net Banking
6333,7333,Notebook v1,Office Supplies,Notebook,942.79,1098.02,4,4392.08,0.0,620.92,Completed,Low,14335.0,East,Patna,Bihar,2025-04-30,2025-05-03,Debit Card
6334,7334,Mixer v1,Home Appliances,Mixer,2638.71,2964.45,9,26680.05,0.0,2931.66,Completed,High,14218.0,South,Hyderabad,Telangana,2025-01-07,2025-01-13,Net Banking
6335,7335,Table v1,Furniture,Table,2734.59,3515.14,5,17575.7,0.2,3902.75,Completed,Medium,14645.0,North,Jaipur,Rajasthan,2026-01-22,2026-01-28,Cash
6336,7336,Tablet v1,Electronics,Tablet,1385.3,2057.28,4,8229.12,0.05,2687.92,Completed,Low,12233.0,West,Pune,Maharashtra,2025-11-02,2025-11-04,Debit Card
6337,7337,Tablet v1,Electronics,Tablet,3477.15,3693.92,3,11081.76,0.05,650.31,Completed,Medium,14111.0,West,Pune,Maharashtra,2025-09-26,2025-10-02,UPI
6338,7338,Shoes v1,Clothing,Shoes,2294.57,3096.92,10,30969.2,0.1,8023.5,Cancelled,High,12869.0,South,Hyderabad,Telangana,2025-07-14,2025-07-20,UPI
6339,7339,Fan v1,Home Appliances,Fan,2846.05,3039.38,8,24315.04,0.0,1546.64,Pending,Medium,10414.0,North,Jaipur,Rajasthan,2026-04-01,2026-04-06,Debit Card
6340,7340,Shirt v1,Clothing,Shirt,971.05,1104.3,3,3312.9,0.1,399.75,Completed,Medium,14134.0,West,Mumbai,Maharashtra,2025-05-08,2025-05-10,Cash
6341,7341,Shirt v1,Clothing,Shirt,3265.88,4427.04,5,22135.2,0.05,5805.8,Cancelled,High,10262.0,West,Mumbai,Maharashtra,2026-02-15,2026-02-17,Debit Card
6342,7342,Table v1,Furniture,Table,233.03,282.08,5,1410.4,0.15,245.25,Completed,High,12811.0,East,Kolkata,West Bengal,2025-01-01,2025-01-06,Debit Card
6343,7343,Printer v1,Office Supplies,Printer,188.53,256.28,6,1537.68,0.0,406.5,Completed,Medium,11573.0,South,Bengaluru,Karnataka,2026-04-21,2026-04-27,Debit Card
6344,7344,Microwave v1,Home Appliances,Microwave,2400.55,3386.73,8,27093.84,0.2,7889.44,Completed,Medium,10932.0,East,Patna,Bihar,2026-01-30,2026-02-05,Credit Card
6345,7345,Desk v1,Furniture,Desk,737.06,865.15,7,6056.05,0.15,896.63,Cancelled,Medium,10640.0,East,Bhubaneswar,Odisha,2026-05-01,2026-05-04,Credit Card
6346,7346,Headphones v1,Electronics,Headphones,4102.6,5093.12,5,25465.6,0.1,4952.6,Completed,Low,13401.0,South,Bengaluru,Karnataka,2025-06-24,2025-06-25,Cash
6347,7347,Mobile v1,Electronics,Mobile,1565.35,2137.3,4,8549.2,0.2,2287.8,Pending,Medium,13238.0,North,Jaipur,Rajasthan,2025-07-16,2025-07-20,UPI
6348,7348,Fan v1,Home Appliances,Fan,4749.64,6793.73,4,27174.92,0.15,8176.36,Completed,Medium,10376.0,East,Patna,Bihar,2025-05-02,2025-05-09,Cash
6349,7349,Marker v1,Office Supplies,Marker,681.49,810.51,5,4052.55,0.15,645.1,Completed,Medium,14873.0,South,Chennai,Tamil Nadu,2025-03-27,2025-03-30,Debit Card
6350,7350,Vacuum v1,Home Appliances,Vacuum,1109.11,1581.7,1,1581.7,0.2,472.59,Completed,Low,12174.0,North,Chandigarh,Chandigarh,2025-01-20,2025-01-26,Net Banking
6351,7351,Mixer v1,Home Appliances,Mixer,4347.17,5545.95,9,49913.55,0.15,10789.02,Completed,Low,13924.0,North,Jaipur,Rajasthan,2025-11-30,2025-12-04,Debit Card
6352,7352,Fan v1,Home Appliances,Fan,3531.2,3878.83,8,31030.64,0.1,2781.04,Completed,Medium,13658.0,North,Jaipur,Rajasthan,2025-06-25,2025-06-28,Debit Card
6353,7353,Laptop v1,Electronics,Laptop,4093.22,6109.16,3,18327.48,0.2,6047.82,Completed,Low,12272.0,North,Delhi,Delhi,2025-12-15,2025-12-19,Debit Card
6354,7354,Vacuum v1,Home Appliances,Vacuum,1465.87,1790.23,6,10741.38,0.1,1946.16,Completed,High,10884.0,North,Delhi,Delhi,2025-01-07,2025-01-08,Credit Card
6355,7355,Shirt v1,Clothing,Shirt,1854.48,2664.75,9,23982.75,0.0,7292.43,Completed,Medium,13929.0,South,Chennai,Tamil Nadu,2026-02-18,2026-02-22,Cash
6356,7356,Fan v1,Home Appliances,Fan,875.65,1007.79,1,1007.79,0.0,132.14,Completed,Low,12572.0,East,Patna,Bihar,2025-06-28,2025-07-04,Cash
6357,7357,Mixer v1,Home Appliances,Mixer,399.34,451.55,3,1354.65,0.15,156.63,Pending,Low,13234.0,North,Delhi,Delhi,2025-08-07,2025-08-08,UPI
6358,7358,Mixer v1,Home Appliances,Mixer,4696.54,6572.55,9,59152.95,0.1,16884.09,Completed,Medium,11129.0,North,Chandigarh,Chandigarh,2025-03-07,2025-03-10,Credit Card
6359,7359,Laptop v1,Electronics,Laptop,2693.08,3781.27,2,7562.54,0.15,2176.38,Completed,Medium,11684.0,East,Kolkata,West Bengal,2026-02-11,2026-02-16,UPI
6360,7360,Microwave v1,Home Appliances,Microwave,2466.07,3447.99,10,34479.9,0.15,9819.2,Completed,Medium,14875.0,South,Bengaluru,Karnataka,2025-11-04,2025-11-07,Cash
6361,7361,Table v1,Furniture,Table,273.55,364.41,8,2915.28,0.15,726.88,Completed,Low,10066.0,South,Hyderabad,Telangana,2025-08-01,2025-08-03,Debit Card
6362,7362,Tablet v1,Electronics,Tablet,3388.39,4623.88,9,41614.92,0.1,11119.41,Completed,High,14053.0,East,Patna,Bihar,2025-05-15,2025-05-19,Cash
6363,7363,Sofa v1,Furniture,Sofa,1713.65,1892.64,8,15141.12,0.2,1431.92,Completed,Low,10155.0,West,Ahmedabad,Gujarat,2026-06-18,2026-06-21,Net Banking
6364,7364,Notebook v1,Office Supplies,Notebook,3216.81,3915.65,1,3915.65,0.2,698.84,Cancelled,Medium,11328.0,North,Delhi,Delhi,2025-02-05,2025-02-09,UPI
6365,7365,Sofa v1,Furniture,Sofa,923.97,1089.4,3,3268.2,0.05,496.29,Completed,Medium,11683.0,South,Bengaluru,Karnataka,2025-06-19,2025-06-21,UPI
6366,7366,Sofa v1,Furniture,Sofa,1251.67,1464.98,4,5859.92,0.15,853.24,Pending,Low,11834.0,South,Bengaluru,Karnataka,2025-09-16,2025-09-22,Credit Card
6367,7367,Desk v1,Furniture,Desk,188.15,233.57,10,2335.7,0.1,454.2,Completed,High,14688.0,West,Mumbai,Maharashtra,2025-07-12,2025-07-19,Net Banking
6368,7368,Table v1,Furniture,Table,3329.87,3555.23,6,21331.38,0.05,1352.16,Pending,Medium,13932.0,West,Mumbai,Maharashtra,2025-06-21,2025-06-25,Debit Card
6369,7369,Sofa v1,Furniture,Sofa,3405.62,3879.93,8,31039.44,0.2,3794.48,Completed,Medium,11646.0,East,Kolkata,West Bengal,2026-04-26,2026-04-27,Debit Card
6370,7370,Printer v1,Office Supplies,Printer,2889.92,3440.32,4,13761.28,0.15,2201.6,Completed,Medium,11074.0,West,Ahmedabad,Gujarat,2026-05-06,2026-05-11,Debit Card
6371,7371,Notebook v1,Office Supplies,Notebook,691.96,733.28,6,4399.68,0.15,247.92,Completed,Medium,14556.0,South,Hyderabad,Telangana,2025-03-07,2025-03-13,UPI
6372,7372,Sofa v1,Furniture,Sofa,1197.81,1258.68,5,6293.4,0.15,304.35,Completed,High,11284.0,South,Chennai,Tamil Nadu,2025-12-31,2026-01-06,UPI
6373,7373,Printer v1,Office Supplies,Printer,4212.79,5894.51,10,58945.1,0.1,16817.2,Completed,Medium,14089.0,South,Chennai,Tamil Nadu,2026-06-07,2026-06-09,Credit Card
6374,7374,Laptop v1,Electronics,Laptop,1837.65,2733.11,7,19131.77,0.05,6268.22,Completed,Medium,12162.0,South,Hyderabad,Telangana,2025-04-24,2025-04-29,Cash
6375,7375,Mobile v1,Electronics,Mobile,1648.76,2242.62,5,11213.1,0.05,2969.3,Completed,Medium,12324.0,West,Ahmedabad,Gujarat,2025-08-14,2025-08-18,Net Banking
6376,7376,Jacket v1,Clothing,Jacket,230.24,280.06,8,2240.48,0.15,398.56,Completed,Medium,11971.0,East,Kolkata,West Bengal,2025-04-15,2025-04-21,Debit Card
6377,7377,Printer v1,Office Supplies,Printer,4336.65,4852.81,9,43675.29,0.05,4645.44,Completed,Medium,14973.0,South,Hyderabad,Telangana,2025-12-08,2025-12-13,UPI
6378,7378,Shirt v1,Clothing,Shirt,3832.23,5137.46,1,5137.46,0.1,1305.23,Completed,Low,10428.0,East,Patna,Bihar,2026-06-02,2026-06-09,Net Banking
6379,7379,Table v1,Furniture,Table,4853.91,5591.68,10,55916.8,0.05,7377.7,Pending,High,14548.0,East,Patna,Bihar,2025-07-17,2025-07-18,Cash
6380,7380,Fan v1,Home Appliances,Fan,4831.19,7071.65,5,35358.25,0.0,11202.3,Cancelled,Low,12169.0,North,Jaipur,Rajasthan,2025-09-22,2025-09-24,Net Banking
6381,7381,Marker v1,Office Supplies,Marker,2599.79,3226.96,5,16134.8,0.1,3135.85,Completed,Medium,10592.0,South,Chennai,Tamil Nadu,2026-06-16,2026-06-18,UPI
6382,7382,Shoes v1,Clothing,Shoes,268.95,310.96,10,3109.6,0.05,420.1,Completed,Medium,14827.0,South,Chennai,Tamil Nadu,2026-01-04,2026-01-07,Cash
6383,7383,Desk v1,Furniture,Desk,2385.35,2562.69,4,10250.76,0.15,709.36,Completed,Medium,11425.0,West,Ahmedabad,Gujarat,2025-08-10,2025-08-17,UPI
6384,7384,Shirt v1,Clothing,Shirt,2583.54,3855.84,7,26990.88,0.05,8906.1,Completed,Medium,10632.0,East,Bhubaneswar,Odisha,2025-07-24,2025-07-29,UPI
6385,7385,Shoes v1,Clothing,Shoes,2539.44,2678.28,7,18747.96,0.1,971.88,Cancelled,Low,13955.0,West,Mumbai,Maharashtra,2025-11-27,2025-11-29,UPI
6386,7386,Laptop v1,Electronics,Laptop,3580.98,4125.78,7,28880.46,0.2,3813.6,Completed,High,12366.0,South,Chennai,Tamil Nadu,2025-11-02,2025-11-06,UPI
6387,7387,Headphones v1,Electronics,Headphones,4715.17,6805.38,6,40832.28,0.05,12541.26,Completed,Medium,11914.0,West,Pune,Maharashtra,2025-02-02,2025-02-03,UPI
6388,7388,Tablet v1,Electronics,Tablet,2903.15,3574.6,5,17873.0,0.0,3357.25,Pending,High,10149.0,South,Hyderabad,Telangana,2025-09-14,2025-09-15,UPI
6389,7389,Chair v1,Furniture,Chair,3338.89,3884.42,6,23306.52,0.2,3273.18,Completed,Medium,13618.0,East,Patna,Bihar,2026-05-24,2026-05-29,Net Banking
6390,7390,Shirt v1,Clothing,Shirt,821.38,1065.85,7,7460.95,0.05,1711.29,Completed,Medium,11792.0,South,Hyderabad,Telangana,2025-07-10,2025-07-14,Credit Card
6391,7391,Microwave v1,Home Appliances,Microwave,1447.23,1784.51,10,17845.1,0.05,3372.8,Completed,Medium,,North,Jaipur,Rajasthan,2026-04-13,2026-04-17,Cash
6392,7392,Jacket v1,Clothing,Jacket,4144.41,5269.1,5,26345.5,0.05,5623.45,Completed,Medium,14081.0,South,Bengaluru,Karnataka,2026-01-28,2026-01-30,UPI
6393,7393,Pen v1,Office Supplies,Pen,4950.38,5737.05,5,28685.25,0.2,3933.35,Completed,Medium,13764.0,South,Bengaluru,Karnataka,2026-03-06,2026-03-13,Cash
6394,7394,Microwave v1,Home Appliances,Microwave,2951.5,4021.19,3,12063.57,0.05,3209.07,Completed,Medium,10078.0,North,Chandigarh,Chandigarh,2025-10-30,2025-11-05,Cash
6395,7395,Marker v1,Office Supplies,Marker,1323.12,1900.64,3,5701.92,0.2,1732.56,Completed,High,12473.0,North,Jaipur,Rajasthan,2026-03-03,2026-03-05,Debit Card
6396,7396,Desk v1,Furniture,Desk,4317.44,6013.83,2,12027.66,0.1,3392.78,Completed,Low,12843.0,South,Hyderabad,Telangana,2025-05-12,2025-05-14,UPI
6397,7397,Mixer v1,Home Appliances,Mixer,1903.07,2765.34,1,2765.34,0.1,862.27,Completed,Medium,14056.0,South,Bengaluru,Karnataka,2026-06-12,2026-06-14,UPI
6398,7398,Vacuum v1,Home Appliances,Vacuum,2080.34,2407.94,1,2407.94,0.1,327.6,Completed,High,12502.0,North,Chandigarh,Chandigarh,2025-02-01,2025-02-02,Debit Card
6399,7399,Shoes v1,Clothing,Shoes,2499.33,2824.87,9,25423.83,0.2,2929.86,Cancelled,Medium,12040.0,North,Chandigarh,Chandigarh,2026-06-05,2026-06-07,Net Banking
6400,7400,Pen v1,Office Supplies,Pen,1647.73,2027.2,8,16217.6,0.1,3035.76,Completed,Low,11648.0,North,Jaipur,Rajasthan,2025-11-25,2025-11-26,Debit Card
6401,7401,Notebook v1,Office Supplies,Notebook,3103.52,3269.01,5,16345.05,0.15,827.45,Pending,Low,13297.0,South,Bengaluru,Karnataka,2025-06-16,2025-06-21,Cash
6402,7402,Microwave v1,Home Appliances,Microwave,3485.54,4435.53,7,31048.71,0.05,6649.93,Completed,Medium,10606.0,East,Patna,Bihar,2025-04-19,2025-04-23,UPI
6403,7403,Jeans v1,Clothing,Jeans,2266.21,2413.74,5,12068.7,0.0,737.65,Pending,Low,10083.0,West,Ahmedabad,Gujarat,2025-11-24,2025-11-25,Debit Card
6404,7404,Chair v1,Furniture,Chair,1632.59,2152.1,4,8608.4,0.1,2078.04,Completed,Low,11450.0,West,Mumbai,Maharashtra,2025-05-08,2025-05-14,Net Banking
6405,7405,Shirt v1,Clothing,Shirt,4123.29,5625.23,6,33751.38,0.15,9011.64,Completed,Low,13446.0,East,Bhubaneswar,Odisha,2025-02-16,2025-02-19,UPI
6406,7406,,Electronics,Laptop,4992.96,7147.93,2,14295.86,0.05,4309.94,Completed,Low,11930.0,East,Kolkata,West Bengal,2026-01-19,2026-01-25,Debit Card
6407,7407,Headphones v1,Electronics,Headphones,3790.14,4157.68,5,20788.4,0.1,1837.7,Completed,High,12365.0,South,Chennai,Tamil Nadu,2025-07-09,2025-07-10,UPI
6408,7408,Desk v1,Furniture,Desk,2161.07,2937.52,6,17625.12,0.1,4658.7,Cancelled,Medium,14039.0,East,Patna,Bihar,2026-03-29,2026-04-05,Credit Card
6409,7409,Fan v1,Home Appliances,Fan,3603.71,4052.18,6,24313.08,0.05,2690.82,Completed,Low,10659.0,East,Kolkata,West Bengal,2025-04-10,2025-04-16,Cash
6410,7410,Vacuum v1,Home Appliances,Vacuum,2063.12,2419.02,9,21771.18,0.0,3203.1,Completed,Low,11616.0,South,Chennai,Tamil Nadu,2025-02-13,2025-02-16,Debit Card
6411,7411,Headphones v1,Electronics,Headphones,1086.65,1160.46,1,1160.46,0.2,73.81,Completed,High,12953.0,North,Chandigarh,Chandigarh,2025-01-02,2025-01-09,Cash
6412,7412,Fan v1,Home Appliances,Fan,4519.86,5444.51,7,38111.57,0.15,6472.55,Completed,Low,11625.0,West,Ahmedabad,Gujarat,2026-02-10,2026-02-12,Debit Card
6413,7413,Sofa v1,Furniture,Sofa,4315.54,5402.58,10,54025.8,0.2,10870.4,Pending,Low,11024.0,South,Bengaluru,Karnataka,2026-04-18,2026-04-21,Debit Card
6414,7414,Notebook v1,Office Supplies,Notebook,4574.95,6272.21,2,12544.42,0.0,3394.52,Completed,Low,11433.0,West,Mumbai,Maharashtra,2025-10-03,2025-10-08,Debit Card
6415,7415,Shoes v1,Clothing,Shoes,973.57,1150.82,9,10357.38,0.2,1595.25,Completed,Low,10045.0,West,Ahmedabad,Gujarat,2026-05-07,2026-05-09,Net Banking
6416,7416,Shoes v1,Clothing,Shoes,2048.46,2589.07,6,15534.42,0.1,3243.66,Completed,Medium,13196.0,West,Mumbai,Maharashtra,2025-07-31,2025-08-06,UPI
6417,7417,Vacuum v1,Home Appliances,Vacuum,3666.18,4681.34,7,32769.38,0.0,7106.12,Completed,Low,11381.0,West,Ahmedabad,Gujarat,2025-04-26,2025-05-02,Credit Card
6418,7418,Vacuum v1,Home Appliances,Vacuum,3791.84,5678.49,1,5678.49,0.2,1886.65,Completed,Low,13113.0,West,Mumbai,Maharashtra,2025-09-29,2025-09-30,UPI
6419,7419,Shoes v1,Clothing,Shoes,1265.18,1563.52,10,15635.2,0.0,2983.4,Completed,Low,14430.0,South,Chennai,Tamil Nadu,2026-03-18,2026-03-20,UPI
6420,7420,Headphones v1,Electronics,Headphones,1182.06,1379.18,2,2758.36,0.05,394.24,Completed,High,14804.0,North,Jaipur,Rajasthan,2026-04-23,2026-04-26,Debit Card
6421,7421,Tablet v1,Electronics,Tablet,2953.29,3323.9,1,3323.9,0.15,370.61,Completed,Medium,10781.0,North,Chandigarh,Chandigarh,2025-07-16,2025-07-18,Credit Card
6422,7422,Printer v1,Office Supplies,Printer,3437.41,3736.05,2,7472.1,0.0,597.28,Completed,Low,14241.0,South,Bengaluru,Karnataka,2025-07-20,2025-07-27,Cash
6423,7423,Laptop v1,Electronics,Laptop,642.64,859.05,4,3436.2,0.1,865.64,Pending,High,10784.0,West,Pune,Maharashtra,2026-05-29,2026-06-02,Net Banking
6424,7424,Sofa v1,Furniture,Sofa,2337.24,2544.27,5,12721.35,0.2,1035.15,Cancelled,Low,11160.0,East,Patna,Bihar,2026-01-19,2026-01-22,Cash
6425,7425,Shirt v1,Clothing,Shirt,2376.83,2792.86,2,5585.72,0.1,832.06,Cancelled,Low,11520.0,North,Jaipur,Rajasthan,2025-06-10,2025-06-17,Net Banking
6426,7426,Tablet v1,Electronics,Tablet,688.99,861.67,4,3446.68,0.05,690.72,Completed,Medium,12836.0,West,Ahmedabad,Gujarat,2025-03-29,2025-04-04,UPI
6427,7427,Microwave v1,Home Appliances,Microwave,3076.14,3934.45,1,3934.45,0.1,858.31,Completed,Medium,14700.0,West,Mumbai,Maharashtra,2025-05-29,2025-06-02,Cash
6428,7428,Mobile v1,Electronics,Mobile,1766.64,2514.93,3,7544.79,0.1,2244.87,Completed,Medium,13235.0,West,Pune,Maharashtra,2025-03-20,2025-03-23,Net Banking
6429,7429,Pen v1,Office Supplies,Pen,2440.84,3327.97,9,29951.73,0.0,7984.17,Completed,Medium,13081.0,North,Chandigarh,Chandigarh,2025-08-27,2025-08-28,Debit Card
6430,7430,Desk v1,Furniture,Desk,3838.24,4765.26,1,4765.26,0.0,927.02,Cancelled,Medium,14176.0,North,Jaipur,Rajasthan,2025-12-20,2025-12-26,Net Banking
6431,7431,Jacket v1,Clothing,Jacket,623.06,922.31,10,9223.1,0.0,2992.5,Pending,Medium,13226.0,South,Bengaluru,Karnataka,2025-07-31,2025-08-04,UPI
6432,7432,Microwave v1,Home Appliances,Microwave,4985.75,5784.18,9,52057.62,0.15,7185.87,Completed,Medium,10564.0,West,Ahmedabad,Gujarat,2026-03-26,2026-03-31,Net Banking
6433,7433,Jeans v1,Clothing,Jeans,4639.74,5204.91,2,10409.82,0.05,1130.34,Pending,Medium,,North,Delhi,Delhi,2026-01-29,2026-01-31,UPI
6434,7434,Sofa v1,Furniture,Sofa,4682.01,6729.45,9,60565.05,0.15,18426.96,Completed,Low,14826.0,South,Chennai,Tamil Nadu,2025-05-24,2025-05-27,Credit Card
6435,7435,Laptop v1,Electronics,Laptop,1158.1,1249.79,6,7498.74,0.1,550.14,Completed,Medium,14640.0,North,Jaipur,Rajasthan,2025-05-01,2025-05-03,Net Banking
6436,7436,Notebook v1,Office Supplies,Notebook,1580.67,2075.5,2,4151.0,0.1,989.66,Completed,Medium,10924.0,South,Chennai,Tamil Nadu,2026-05-24,2026-05-27,Debit Card
6437,7437,Jeans v1,Clothing,Jeans,397.34,535.64,1,535.64,0.15,138.3,Completed,Medium,11963.0,West,Ahmedabad,Gujarat,2026-05-01,2026-05-05,Credit Card
6438,7438,Laptop v1,Electronics,Laptop,1022.25,1111.8,5,5559.0,0.0,447.75,Completed,Medium,12200.0,West,Mumbai,Maharashtra,2025-09-11,2025-09-13,UPI
6439,7439,Mobile v1,Electronics,Mobile,561.37,807.69,10,8076.9,0.0,2463.2,Completed,Low,10820.0,West,Mumbai,Maharashtra,2026-04-08,2026-04-11,Debit Card
6440,7440,Vacuum v1,Home Appliances,Vacuum,1489.69,2116.26,7,14813.82,0.0,4385.99,Completed,High,12081.0,South,Bengaluru,Karnataka,2025-05-01,2025-05-02,Debit Card
6441,7441,Chair v1,Furniture,Chair,3820.91,4198.98,7,29392.86,0.1,2646.49,Cancelled,Medium,14332.0,North,Chandigarh,Chandigarh,2026-05-31,2026-06-02,Net Banking
6442,7442,Sofa v1,Furniture,Sofa,3164.38,3845.7,6,23074.2,0.0,4087.92,Completed,Medium,11343.0,East,Patna,Bihar,2025-05-18,2025-05-24,Net Banking
6443,7443,Notebook v1,Office Supplies,Notebook,2080.53,2608.31,5,13041.55,0.2,2638.9,Completed,Medium,13571.0,South,Chennai,Tamil Nadu,2025-10-17,2025-10-23,Credit Card
6444,7444,Marker v1,Office Supplies,Marker,1882.8,2600.09,1,2600.09,0.1,717.29,Completed,High,14474.0,South,Bengaluru,Karnataka,2025-06-20,2025-06-24,Cash
6445,7445,Mixer v1,Home Appliances,Mixer,1071.18,1174.29,9,10568.61,0.2,927.99,Pending,Medium,11760.0,West,Mumbai,Maharashtra,2025-04-17,2025-04-24,Net Banking
6446,7446,Jacket v1,Clothing,Jacket,1722.11,1929.31,1,1929.31,0.15,207.2,Completed,Medium,11297.0,West,Ahmedabad,Gujarat,2025-03-31,2025-04-06,Credit Card
6447,7447,Shirt v1,Clothing,Shirt,1497.24,1858.39,2,3716.78,0.05,722.3,Completed,Medium,14392.0,South,Chennai,Tamil Nadu,2025-09-03,2025-09-06,Net Banking
6448,7448,Headphones v1,Electronics,Headphones,2418.3,3156.73,8,25253.84,0.0,5907.44,Pending,High,14070.0,West,Ahmedabad,Gujarat,2025-09-24,2025-10-01,Net Banking
6449,7449,Sofa v1,Furniture,Sofa,3058.42,3324.17,7,23269.19,0.1,1860.25,Completed,High,13899.0,North,Delhi,Delhi,2025-07-22,2025-07-29,Debit Card
6450,7450,Headphones v1,Electronics,Headphones,3336.77,4600.71,9,41406.39,0.05,11375.46,Pending,High,13645.0,North,Chandigarh,Chandigarh,2026-02-28,2026-03-04,Net Banking
6451,7451,Fan v1,Home Appliances,Fan,2376.39,2613.47,10,26134.7,0.2,2370.8,Completed,Low,14970.0,East,Kolkata,West Bengal,2025-03-23,2025-03-28,Net Banking
6452,7452,Desk v1,Furniture,Desk,4259.5,6243.15,5,31215.75,0.0,9918.25,Completed,Low,13189.0,South,Hyderabad,Telangana,2025-01-05,2025-01-08,UPI
6453,7453,,Furniture,Desk,2203.49,3294.95,2,6589.9,0.1,2182.92,Cancelled,Low,13045.0,North,Chandigarh,Chandigarh,2026-01-12,2026-01-18,Cash
6454,7454,Printer v1,Office Supplies,Printer,1789.79,2231.33,6,13387.98,0.15,2649.24,Completed,Medium,13094.0,East,Kolkata,West Bengal,2025-05-17,2025-05-19,Net Banking
6455,7455,Chair v1,Furniture,Chair,2456.87,3353.67,7,23475.69,0.05,6277.6,Completed,Medium,10872.0,West,Ahmedabad,Gujarat,2025-07-24,2025-07-27,Credit Card
6456,7456,Table v1,Furniture,Table,2719.22,3582.76,6,21496.56,0.05,5181.24,Completed,High,10920.0,East,Bhubaneswar,Odisha,2026-03-31,2026-04-04,Cash
6457,7457,Marker v1,Office Supplies,Marker,3898.54,4725.23,4,18900.92,0.1,3306.76,Completed,Medium,13759.0,South,Bengaluru,Karnataka,2025-07-23,2025-07-25,Net Banking
6458,7458,Shirt v1,Clothing,Shirt,404.66,565.02,8,4520.16,0.2,1282.88,Completed,Medium,12570.0,South,Hyderabad,Telangana,2026-04-20,2026-04-25,Net Banking
6459,7459,Jeans v1,Clothing,Jeans,1962.66,2395.59,8,19164.72,0.0,3463.44,Pending,Medium,13388.0,South,Hyderabad,Telangana,2026-06-05,2026-06-12,Credit Card
6460,7460,Table v1,Furniture,Table,1966.41,2196.19,4,8784.76,0.0,919.12,Completed,High,14757.0,East,Patna,Bihar,2025-11-05,2025-11-08,Debit Card
6461,7461,Mixer v1,Home Appliances,Mixer,2941.75,3737.99,8,29903.92,0.2,6369.92,Completed,Low,13331.0,South,Hyderabad,Telangana,2025-04-23,2025-04-28,Net Banking
6462,7462,Shoes v1,Clothing,Shoes,1651.69,2362.01,5,11810.05,0.0,3551.6,Completed,Medium,13165.0,North,Chandigarh,Chandigarh,2025-03-26,2025-03-28,Credit Card
6463,7463,Sofa v1,Furniture,Sofa,4519.06,4819.98,8,38559.84,0.1,2407.36,Completed,Medium,12828.0,North,Chandigarh,Chandigarh,2025-10-15,2025-10-22,Cash
6464,7464,Mixer v1,Home Appliances,Mixer,277.07,401.11,9,3609.99,0.0,1116.36,Completed,High,12565.0,East,Kolkata,West Bengal,2026-03-22,2026-03-27,UPI
6465,7465,Printer v1,Office Supplies,Printer,3315.8,4387.51,4,17550.04,0.0,4286.84,Cancelled,Medium,11114.0,East,Bhubaneswar,Odisha,2025-12-26,2025-12-27,Cash
6466,7466,Mixer v1,Home Appliances,Mixer,1015.67,1306.71,7,9146.97,0.2,2037.28,Completed,Low,13951.0,East,Patna,Bihar,2026-04-26,2026-05-03,Debit Card
6467,7467,Printer v1,Office Supplies,Printer,518.76,628.47,8,5027.76,0.1,877.68,Completed,Medium,13142.0,West,Ahmedabad,Gujarat,2025-01-14,2025-01-19,Net Banking
